"grid","nfta10","grid.1","nfta15","grid.2","nfta20","grid.3","nfta25","grid.4","nfta30","grid.5","nfta35","grid.6","nfta40","grid.7","nfta45","grid.8","nfta50","grid.9","nfta55","grid.10","nfta60","grid.11","nfta65","grid.12","nfta70","grid.13","nfta75","grid.14","nfta80","grid.15","nfta85","grid.16","nfta90"
NA,NA,0.138,618.246583316279,0.138,566.313518664838,0.138,454.078246537845,0.138,359.311915148451,0.138,242.373219400617,0.138,187.598446250722,0.138,113.773786889854,NA,NA,0.188,136.560361970939,0.188,98.9380412443723,0.188,60.5650985380825,0.188,30.4448492373248,0.188,7.92059997716519,0.188,1.64783666190767,0.188,2.82041777546423,0.188,0.317186762242944
NA,NA,0.139,620.320501335187,0.139,576.104186073225,0.139,460.854404219598,0.139,364.645297192391,0.139,246.482894702439,0.139,192.509764091239,0.139,117.321632099577,NA,NA,0.189,139.739720704169,0.189,95.6209228781678,0.189,61.9791779930152,0.189,31.4570665034126,0.189,8.20458835066165,0.189,1.2976962629712,0.189,2.92747955735602,0.189,0.439238252123642
NA,NA,0.14,629.980145082962,0.14,586.839240019071,0.14,468.266867007256,0.14,369.414825037883,0.14,251.865691609886,0.14,194.589734820045,0.14,122.228141546145,NA,NA,0.19,141.199440038612,0.19,99.6053372571161,0.19,61.1392041706129,0.19,29.5016749498462,0.19,5.23011997980515,0.19,1.44111935376213,0.19,3.00412570054121,0.19,0.433304567458123
NA,NA,0.141,631.052937432948,0.141,590.881765181167,0.141,476.863935221963,0.141,374.274060800251,0.141,258.019053812156,0.141,197.262043144117,0.141,124.542186682384,NA,NA,0.191,141.708855834452,0.191,103.300717350641,0.191,63.3529359976485,0.191,31.7326859450333,0.191,8.42199458721661,0.191,1.55091654222642,0.191,2.99733683736894,0.191,0.431392178524577
NA,NA,0.142,636.414970559688,0.142,596.957590339344,0.142,482.317362906102,0.142,378.730598236469,0.142,263.040588498115,0.142,201.277438308401,0.142,127.851622395449,NA,NA,0.192,143.112311097927,0.192,104.876599962206,0.192,65.5297778816616,0.192,33.4662344153352,0.192,8.65745892656337,0.192,1.55686199808847,0.192,2.99081431318111,0.192,0.470123624721174
NA,NA,0.143,643.819508603673,0.143,610.374921802492,0.143,483.133139545438,0.143,382.48695158026,0.143,268.433223482949,0.143,204.167731360895,0.143,132.69617548711,NA,NA,0.193,146.445127625601,0.193,105.22249751891,0.193,65.8599093552773,0.193,32.2187822229648,0.193,9.01025754549858,0.193,1.56856956516965,0.193,2.98354523934231,0.193,0.434804586959336
NA,NA,0.144,650.430765321486,0.144,615.448575936274,0.144,487.358496050427,0.144,385.413236659601,0.144,271.954822440054,0.144,207.139528047745,0.144,134.892597741504,NA,NA,0.194,147.457558014423,0.194,105.962566161748,0.194,67.2127755281312,0.194,33.6042200164338,0.194,9.43488505912199,0.194,1.81060873344387,0.194,3.81891938692399,0.194,0.571888172947431
NA,NA,0.145,661.130591788579,0.145,620.628885629445,0.145,488.863939175995,0.145,388.66663786064,0.145,277.19031909496,0.145,213.548532176881,0.145,138.932224684915,NA,NA,0.195,149.324888399996,0.195,105.012273326933,0.195,67.8632219733303,0.195,35.1532569813895,0.195,10.3847276473891,0.195,2.04541498533055,0.195,3.1602290383887,0.195,0.464102476459674
NA,NA,0.146,663.563595303765,0.146,626.420012520534,0.146,493.153868385933,0.146,395.261076765364,0.146,279.646616120715,0.146,217.423234307849,0.146,141.996341279242,NA,NA,0.196,152.024222993555,0.196,107.289709400314,0.196,68.8673481462345,0.196,35.7433697904576,0.196,10.7470338177277,0.196,2.4746002233226,0.196,3.36503005321089,0.196,0.556265412214209
NA,NA,0.147,665.523892428427,0.147,632.322497175412,0.147,504.959293228679,0.147,396.740004143618,0.147,282.828853511066,0.147,219.299169569753,0.147,147.08827163167,NA,NA,0.197,154.224072251721,0.197,107.595477370287,0.197,71.4073549578193,0.197,35.6271658316781,0.197,10.6753539724176,0.197,2.03570705465011,0.197,3.67673115663995,0.197,0.742219494811044
NA,NA,0.148,673.70242106321,0.148,641.727800758774,0.148,508.807422795851,0.148,404.364153707281,0.148,283.425261930034,0.148,221.479444012126,0.148,148.468093490347,NA,NA,0.198,158.649895806885,0.198,111.002091266863,0.198,72.2460442761396,0.198,34.8619359361286,0.198,11.420601094528,0.198,2.7338306153103,0.198,3.87157864726074,0.198,0.74353499722108
NA,NA,0.149,679.177672734373,0.149,645.311054624906,0.149,515.89195597395,0.149,412.995724563129,0.149,289.023444925527,0.149,223.574822023589,0.149,150.81725918045,NA,NA,0.199,160.758820298532,0.199,107.172962780629,0.199,73.4664696091151,0.199,37.2525111313017,0.199,11.9925307059175,0.199,2.18456350283224,0.199,3.73762297191085,0.199,0.857687632674883
NA,NA,0.15,679.882232121964,0.15,655.614682782914,0.15,517.421173241865,0.15,418.829788784955,0.15,291.724173867839,0.15,226.420132299448,0.15,153.330453918682,NA,NA,0.2,158.664855832258,0.2,113.000015387816,0.2,73.2236150144017,0.2,39.6721175298294,0.2,11.8008354668128,0.2,2.5582106874332,0.2,4.25065432237157,0.2,0.704537644781223
NA,NA,0.151,683.176898360969,0.151,662.885434922002,0.151,524.021467066498,0.151,423.029351883291,0.151,298.150406919114,0.151,231.190312403846,0.151,156.96912025148,NA,NA,NA,NA,NA,NA,0.201,74.3976532952628,0.201,40.2747977764867,0.201,12.7617633658352,0.201,2.64695732083817,0.201,3.72416592260842,0.201,0.73863778497266
NA,NA,0.152,694.271029611201,0.152,667.802845049214,0.152,530.309490448788,0.152,429.774944817865,0.152,303.947316360692,0.152,233.69184160082,0.152,159.742639528069,NA,NA,NA,NA,NA,NA,0.202,76.605471654884,0.202,39.618394052384,0.202,13.0053874244525,0.202,2.43385280682333,0.202,4.70362426654969,0.202,0.883169903047546
NA,NA,0.153,699.560173181511,0.153,674.098570071328,0.153,535.040370303867,0.153,435.609679628977,0.153,307.939758461657,0.153,235.1318816544,0.153,163.385806612632,NA,NA,NA,NA,NA,NA,0.203,72.9656291942408,0.203,40.1868132410415,0.203,10.5627529577936,0.203,2.610919658283,0.203,4.81697829972464,0.203,0.771462472977684
NA,NA,0.154,711.062491896244,0.154,682.966627785884,0.154,543.414991109415,0.154,443.739024996887,0.154,315.131213378486,0.154,240.01515533456,0.154,169.419699368852,NA,NA,NA,NA,NA,NA,0.204,78.6480684410996,0.204,36.5217529511099,0.204,11.4509781650221,0.204,2.57846193250384,0.204,4.81014497869549,0.204,0.889223102498115
NA,NA,0.155,723.466568868437,0.155,685.850327772101,0.155,548.097356817887,0.155,450.426944357221,0.155,318.293965936602,0.155,244.253742957906,0.155,170.815410766027,NA,NA,NA,NA,NA,NA,0.205,79.5315371093493,0.205,42.5182299618086,0.205,13.1657552825895,0.205,3.20735986860722,0.205,5.55197646291683,0.205,0.896109151394393
NA,NA,0.156,729.14833527453,0.156,693.455698961662,0.156,554.669239700161,0.156,454.35074058299,0.156,321.820955949062,0.156,247.473695756817,0.156,172.445963717333,NA,NA,NA,NA,NA,NA,0.206,79.8824159407634,0.206,39.9299597629002,0.206,12.6348993029697,0.206,3.86856380438426,0.206,5.20177003358479,0.206,1.04836751902236
NA,NA,0.157,736.238728055479,0.157,700.634857340216,0.157,565.10888525892,0.157,456.920061901119,0.157,322.975547741695,0.157,247.901085054188,0.157,175.783972369014,NA,NA,NA,NA,NA,NA,0.207,79.8361167845873,0.207,43.1015605551338,0.207,13.3690819166112,0.207,3.58115255132217,0.207,5.6363196546794,0.207,1.08324814706551
NA,NA,0.158,746.98747663626,0.158,700.664801471986,0.158,574.896537303249,0.158,466.301396711509,0.158,328.079942001516,0.158,251.666343055491,0.158,179.527871265388,NA,NA,NA,NA,NA,NA,0.208,82.9340835306525,0.208,40.7901462031376,0.208,13.0756992928648,0.208,4.28780941306906,0.208,5.96087877788742,0.208,1.0818717381981
NA,NA,0.159,757.350620160828,0.159,707.687391339852,0.159,577.942814847746,0.159,471.354688370951,0.159,332.567203421629,0.159,252.142153689268,0.159,182.179220479683,NA,NA,NA,NA,NA,NA,0.209,80.7505068105675,0.209,41.8829331991779,0.209,14.8716104874589,0.209,4.50080459973403,0.209,6.1833469980977,0.209,1.07334648422804
NA,NA,0.16,759.505992001881,0.16,715.216481607923,0.16,588.520347676522,0.16,476.578318243733,0.16,338.422185600475,0.16,258.755807745194,0.16,183.049773800315,NA,NA,NA,NA,NA,NA,0.21,85.4439124206264,0.21,44.9565492827188,0.21,13.9016497137082,0.21,4.53351829649601,0.21,6.13180476453854,0.21,1.07699854641356
NA,NA,0.161,761.113597465492,0.161,722.038795527065,0.161,591.918030303443,0.161,479.278160989753,0.161,342.282436922584,0.161,262.685142093659,0.161,185.170860092196,NA,NA,NA,NA,NA,NA,0.211,78.7704707722746,0.211,47.0495226142795,0.211,14.254777620766,0.211,4.55090059784534,0.211,7.33788403285231,0.211,1.0820115471986
NA,NA,0.162,763.684130540674,0.162,735.012432651731,0.162,599.574227870312,0.162,485.725949513615,0.162,348.970124162083,0.162,266.982391192902,0.162,188.847547399502,NA,NA,NA,NA,NA,NA,0.212,87.4073533718856,0.212,46.5914017092661,0.212,14.2740969282157,0.212,4.96889191399714,0.212,7.13388119490098,0.212,1.31878484022691
NA,NA,0.163,767.888906857846,0.163,738.982973949383,0.163,606.414747391104,0.163,489.967411973746,0.163,356.743385916627,0.163,273.027723606176,0.163,193.027792639851,NA,NA,NA,NA,NA,NA,0.213,90.1046572233986,0.213,46.4203605210363,0.213,14.7227012001018,0.213,5.14198840885176,0.213,7.51065295811664,0.213,1.4182419784536
NA,NA,0.164,774.721059449316,0.164,749.249521620267,0.164,610.34965990121,0.164,491.365430651022,0.164,363.390133778709,0.164,278.035623079734,0.164,194.962213718444,NA,NA,NA,NA,NA,NA,0.214,90.5431395794352,0.214,48.5915657256616,0.214,15.5673571762867,0.214,5.50029936125604,0.214,7.28733209737163,0.214,1.51719416898834
NA,NA,0.165,776.735793360134,0.165,753.147377235458,0.165,613.964608695115,0.165,498.29063489618,0.165,367.736615484911,0.165,281.409147109928,0.165,197.429848262402,NA,NA,NA,NA,NA,NA,0.215,89.1425224916855,0.215,49.8105078871279,0.215,15.5150182955813,0.215,5.51507035147946,0.215,7.11351142827309,0.215,1.7602917525072
NA,NA,0.166,783.07979803863,0.166,758.055804603706,0.166,619.775689093389,0.166,501.027206697687,0.166,373.757539983725,0.166,281.833151739215,0.166,198.982545393284,NA,NA,NA,NA,NA,NA,0.216,90.2207217513644,0.216,48.8234080458534,0.216,14.8214666880625,0.216,5.84188585099559,0.216,7.85141467027725,0.216,1.57571206492708
NA,NA,0.167,786.437923939029,0.167,760.968789516275,0.167,623.245994467,0.167,504.77089009908,0.167,378.484570366455,0.167,286.569916687324,0.167,203.704680794244,NA,NA,NA,NA,NA,NA,0.217,89.7731872636476,0.217,49.1536167977606,0.217,15.6023511572754,0.217,6.01186278543684,0.217,7.46368587484208,0.217,1.71904830271546
NA,NA,0.168,789.360078272106,0.168,769.745888621901,0.168,630.790641408626,0.168,506.55271016215,0.168,381.620917145051,0.168,287.805172659235,0.168,206.48041016004,NA,NA,NA,NA,NA,NA,0.218,91.9094697419638,0.218,50.8784225868631,0.218,17.1933367237275,0.218,5.11301976408561,0.218,7.19748913478736,0.218,2.19190665912267
NA,NA,0.169,791.153613998608,0.169,775.48405305424,0.169,637.051287360952,0.169,509.178187395233,0.169,387.808865933951,0.169,292.126315374012,0.169,211.016455814341,NA,NA,NA,NA,NA,NA,0.219,94.5283506115852,0.219,48.9392902211062,0.219,16.4624409974641,0.219,6.45556110172819,0.219,8.57420639839261,0.219,2.42495159211968
NA,NA,0.17,794.351546029796,0.17,783.617270134835,0.17,649.538203877373,0.17,513.591913079094,0.17,391.52109609103,0.17,297.064780552859,0.17,214.191380122123,NA,NA,NA,NA,NA,NA,0.22,94.4177416904109,0.22,54.0457542239509,0.22,17.7546713878097,0.22,7.06011953419364,0.22,8.66741292135736,0.22,2.11585205686177
NA,NA,0.171,799.118468802393,0.171,793.859805043724,0.171,650.321549186091,0.171,522.784188181395,0.171,395.748169203806,0.171,304.011455731642,0.171,221.420870080236,NA,NA,NA,NA,NA,NA,0.221,95.484186287006,0.221,54.9155828598351,0.221,16.9264684562312,0.221,6.62746641933433,0.221,8.76812728709649,0.221,2.62389857224266
NA,NA,0.172,801.198699704,0.172,799.553348842919,0.172,654.571128409488,0.172,526.40828600133,0.172,404.769973329212,0.172,310.514153099443,0.172,223.885927966552,NA,NA,NA,NA,NA,NA,0.222,97.3173819051181,0.222,55.3283870911951,0.222,16.2866552324046,0.222,7.22380993123617,0.222,8.26640319503755,0.222,2.63310922931385
NA,NA,0.173,806.802801247539,0.173,806.954526162085,0.173,660.114947920636,0.173,536.561487392127,0.173,409.632553957204,0.173,313.073039490594,0.173,224.662611200758,NA,NA,NA,NA,NA,NA,0.223,91.2019335138992,0.223,56.8717850952577,0.223,18.6207654056057,0.223,6.50806026757022,0.223,8.25910725632208,0.223,3.14864916021763
NA,NA,0.174,808.634639933095,0.174,810.752402488242,0.174,663.002411063222,0.174,540.401675129306,0.174,420.060071334894,0.174,318.456535686327,0.174,225.741357103833,NA,NA,NA,NA,NA,NA,0.224,100.020268198717,0.224,52.3897554616903,0.224,18.1410150762122,0.224,6.92510458490268,0.224,9.42221267613348,0.224,2.65626267667137
NA,NA,0.175,811.741464490387,0.175,819.899024479459,0.175,672.41370201576,0.175,549.362317588066,0.175,424.544623335545,0.175,323.18237433286,0.175,226.211254805409,NA,NA,NA,NA,NA,NA,0.225,100.483086365769,0.225,58.348696917404,0.225,18.9088590623994,0.225,7.14664585501008,0.225,9.63392416425922,0.225,2.66418203279008
NA,NA,0.176,819.560682977045,0.176,822.973560214526,0.176,682.303854257112,0.176,557.718998664655,0.176,432.35873621423,0.176,327.25869551521,0.176,231.682890742871,NA,NA,NA,NA,NA,NA,0.226,104.125034404541,0.226,61.3523162722348,0.226,18.8161614935398,0.226,7.16350595199437,0.226,9.5555149664924,0.226,2.89256208232677
NA,NA,0.177,828.8461335857,0.177,835.511469158906,0.177,689.254707872918,0.177,567.448110448537,0.177,437.773212100828,0.177,330.55873400568,0.177,234.691553975568,NA,NA,NA,NA,NA,NA,0.227,103.653978671701,0.227,53.1440588184192,0.227,16.8399124829053,0.227,7.72884247901159,0.227,9.70238276927259,0.227,2.94711433013191
NA,NA,0.178,838.874076578716,0.178,840.778482577063,0.178,691.705130596585,0.178,572.798874203073,0.178,443.337292463835,0.178,330.483710055448,0.178,235.764617948444,NA,NA,NA,NA,NA,NA,0.228,103.655167730566,0.228,63.4550660608274,0.228,19.7499028675555,0.228,8.49099560350541,0.228,9.92438597936437,0.228,3.90684827746797
NA,NA,0.179,839.65899567755,0.179,847.78797749599,0.179,692.439559400362,0.179,579.133179353076,0.179,447.335560643994,0.179,337.04869972292,0.179,236.807558377584,NA,NA,NA,NA,NA,NA,0.229,105.634370107966,0.229,63.4311368885284,0.229,17.7869400680565,0.229,8.44599664325064,0.229,10.0662582943539,0.229,3.59373476516751
NA,NA,0.18,844.283473979778,0.18,852.062229990927,0.18,697.396426852126,0.18,587.770162964657,0.18,452.054793424171,0.18,340.14698237765,0.18,239.925916305399,NA,NA,NA,NA,NA,NA,0.23,103.234006542399,0.23,64.8595977172554,0.23,20.1687310798344,0.23,9.33453714856299,0.23,10.1537427789137,0.23,4.12510571392328
NA,NA,0.181,848.530462187464,0.181,858.681119192261,0.181,704.558543976611,0.181,597.909054478479,0.181,454.493401908475,0.181,344.881457692226,0.181,244.002407064494,NA,NA,NA,NA,NA,NA,0.231,108.343389453276,0.231,63.0437048323947,0.231,20.8303491335325,0.231,9.16960263999498,0.231,9.94412490076925,0.231,3.87089157253988
NA,NA,0.182,850.319023137285,0.182,871.712595357034,0.182,713.08626620494,0.182,602.756015321831,0.182,456.415287428904,0.182,342.831938538387,0.182,243.448583270567,NA,NA,NA,NA,NA,NA,0.232,109.184286517619,0.232,64.0713959512155,0.232,21.626043536336,0.232,9.46872718189364,0.232,10.0226362918638,0.232,3.87939108740236
NA,NA,0.183,854.120484865461,0.183,875.499303220426,0.183,721.133575737298,0.183,612.333369057743,0.183,459.164920812821,0.183,344.206810627362,0.183,248.20820361077,NA,NA,NA,NA,NA,NA,0.233,109.415465672132,0.233,55.8479605669173,0.233,22.0685590339247,0.233,10.145730942946,0.233,11.2449169821152,0.233,3.94255551763416
NA,NA,0.184,853.648058768643,0.184,881.052131439668,0.184,724.587371065926,0.184,618.358503231296,0.184,462.632569819808,0.184,347.55061246505,0.184,249.259451396646,NA,NA,NA,NA,NA,NA,0.234,112.744701447212,0.234,67.365929586536,0.234,21.7014044647922,0.234,10.1282368564629,0.234,11.2377174460856,0.234,3.97291184397974
NA,NA,0.185,854.423632919415,0.185,887.757209348886,0.185,729.071312751315,0.185,626.035209774658,0.185,464.192876944821,0.185,350.872784819785,0.185,253.371720593418,NA,NA,NA,NA,NA,NA,0.235,113.911848714728,0.235,64.2022691600469,0.235,22.5263010124938,0.235,10.5190303394263,0.235,11.3330414895566,0.235,4.20633820054356
NA,NA,0.186,862.073225695735,0.186,890.290764874573,0.186,735.001082409389,0.186,635.12258468384,0.186,464.568144452224,0.186,353.721202886216,0.186,258.612674860761,NA,NA,NA,NA,NA,NA,0.236,117.406508266556,0.236,65.3600442845555,0.236,22.2529050358747,0.236,11.8918955564731,0.236,11.3844726332553,0.236,13.2357206928836
NA,NA,0.187,861.607457320911,0.187,893.96403611527,0.187,737.908128995019,0.187,639.657073826748,0.187,469.873320839459,0.187,360.143578881953,0.187,260.746057355424,NA,NA,NA,NA,NA,NA,0.237,116.330365237497,0.237,66.2096122505706,0.237,22.4909582562386,0.237,12.6678203796674,0.237,11.3678255936691,0.237,3.92386893669162
NA,NA,0.188,866.746867594621,0.188,900.84912459143,0.188,740.11762529368,0.188,641.971984079257,0.188,475.455759470559,0.188,364.428500258197,0.188,264.045193797032,NA,NA,NA,NA,NA,NA,0.238,115.094448626574,0.238,68.1394671793943,0.238,22.3953532730105,0.238,12.4885570940371,0.238,11.7754374875522,0.238,4.64244007650128
NA,NA,0.189,869.331898933102,0.189,903.460796265722,0.189,744.384586885253,0.189,647.191725444499,0.189,483.229722123371,0.189,364.966707071355,0.189,266.108679089202,NA,NA,NA,NA,NA,NA,0.239,120.512941019555,0.239,63.1430658963132,0.239,23.7574882313369,0.239,13.293138676933,0.239,11.7690668120574,0.239,4.85409612312554
NA,NA,0.19,875.695428394558,0.19,906.553535863593,0.19,750.763763741848,0.19,649.032522787687,0.19,484.209132896403,0.19,368.736287108474,0.19,270.595078122599,NA,NA,NA,NA,NA,NA,0.24,114.295697831947,0.24,69.6720804237466,0.24,24.1216208519002,0.24,13.7008862058167,0.24,12.1478065371364,0.24,5.25942161351422
NA,NA,0.191,881.565941783207,0.191,907.455362782732,0.191,762.901709539727,0.191,654.023450262444,0.191,486.68449275392,0.191,370.155526073225,0.191,273.731764952318,NA,NA,NA,NA,NA,NA,0.241,123.528453614595,0.241,69.2208184873539,0.241,24.7159762982772,0.241,12.7085141856306,0.241,12.7439372539389,0.241,4.48361519609599
NA,NA,0.192,883.287418266763,0.192,908.198469160542,0.192,771.145197077,0.192,656.932199320215,0.192,493.626198710035,0.192,373.348967257445,0.192,276.140032978695,NA,NA,NA,NA,NA,NA,0.242,125.314548153162,0.242,69.4034383049719,0.242,19.4147169451128,0.242,14.2897523078394,0.242,13.4407615548103,0.242,4.80640954222411
NA,NA,0.193,894.524242044317,0.193,912.13024906723,0.193,774.951727629178,0.193,662.167299683705,0.193,497.612522536028,0.193,376.672709303177,0.193,277.241671436245,NA,NA,NA,NA,NA,NA,0.243,121.25282482751,0.243,69.5636671707514,0.243,25.4622016595807,0.243,12.7519990580862,0.243,12.6464417195401,0.243,5.74289515593709
NA,NA,0.194,896.937619414704,0.194,916.636601199873,0.194,782.955688362983,0.194,666.946689613024,0.194,505.208047691233,0.194,380.057228498106,0.194,281.950336940946,NA,NA,NA,NA,NA,NA,0.244,126.444083330537,0.244,68.8314611754408,0.244,26.9153936130693,0.244,14.953903301603,0.244,13.6653129182014,0.244,4.95182032472397
NA,NA,0.195,902.785797798987,0.195,918.518111041534,0.195,796.732638115908,0.195,668.923516214557,0.195,517.122414502812,0.195,380.699748314434,0.195,289.605327282405,NA,NA,NA,NA,NA,NA,0.245,127.232740569343,0.245,67.1009857337568,0.245,26.8243304897252,0.245,15.5300494713246,0.245,13.5086347409484,0.245,5.93560457823091
NA,NA,0.196,907.036162953295,0.196,927.008878253268,0.196,798.122804935689,0.196,673.934763629777,0.196,524.039701883922,0.196,383.994049950219,0.196,291.74009819764,NA,NA,NA,NA,NA,NA,0.246,127.505504476869,0.246,72.4367346946729,0.246,25.0458861005202,0.246,15.4092457088172,0.246,13.4897748312906,0.246,5.95454897655276
NA,NA,0.197,918.760479944674,0.197,928.655656298709,0.197,809.112246242298,0.197,678.497686581757,0.197,526.967755407506,0.197,388.976056041933,0.197,293.506605043521,NA,NA,NA,NA,NA,NA,0.247,131.72150741876,0.247,69.7516339964676,0.247,27.6877253252125,0.247,15.7498442342332,0.247,14.5646178991701,0.247,6.10233415635681
NA,NA,0.198,923.965281742992,0.198,930.723130665806,0.198,811.953224905466,0.198,681.760266688072,0.198,526.646497321307,0.198,392.408631531019,0.198,296.07582055261,NA,NA,NA,NA,NA,NA,0.248,131.580624687768,0.248,72.5569093915454,0.248,27.4019706962697,0.248,15.8951845584719,0.248,14.556252992749,0.248,6.12080923781438
NA,NA,0.199,930.495104422489,0.199,937.637418275726,0.199,820.670655495619,0.199,685.827551625187,0.199,532.657434124354,0.199,398.165273058418,0.199,300.348251868236,NA,NA,NA,NA,NA,NA,0.249,131.143167999008,0.249,74.2292302750125,0.249,27.1312242932137,0.249,16.8745589628963,0.249,14.5250157500004,0.249,6.13510104334323
NA,NA,0.2,933.817779054541,0.2,936.248117508704,0.2,831.863292165051,0.2,687.706698109655,0.2,533.216291466878,0.2,397.276028967784,0.2,305.397644447996,NA,NA,NA,NA,NA,NA,0.25,131.779558712385,0.25,75.1824931298673,0.25,27.5708764415241,0.25,16.8920595127403,0.25,14.5208304917525,0.25,6.23589404612594
NA,NA,NA,NA,NA,NA,0.201,839.692701977288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.251,131.788812857915,0.251,75.5650854155515,0.251,28.7534600427485,0.251,16.3941719719854,0.251,14.8628189377942,0.251,6.24922034627016
NA,NA,NA,NA,NA,NA,0.202,845.654663663136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.252,136.608893534189,0.252,75.6594215214522,0.252,29.2979117192377,0.252,16.9927279257123,0.252,15.3968761354408,0.252,5.69200448319769
NA,NA,NA,NA,NA,NA,0.203,849.607835857628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.253,133.117474954823,0.253,78.3954023091534,0.253,29.2498404520956,0.253,16.2742408230082,0.253,14.4067499903395,0.253,6.55344364530232
NA,NA,NA,NA,NA,NA,0.204,852.92092331362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.254,134.686170904508,0.254,75.971242680246,0.254,29.7309830363007,0.254,18.8148908148914,0.254,15.7902432304579,0.254,6.9445325808235
NA,NA,NA,NA,NA,NA,0.205,858.653915953704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.255,135.287742009622,0.255,79.3897011443183,0.255,31.8924621871508,0.255,16.9488103374532,0.255,15.7853835584966,0.255,6.73422894025823
NA,NA,NA,NA,NA,NA,0.206,868.082055059779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.256,140.201192493219,0.256,80.3443529323679,0.256,32.9216719006231,0.256,18.88481244593,0.256,15.9667417370996,0.256,6.62271949053701
NA,NA,NA,NA,NA,NA,0.207,873.062334504509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.257,140.046230334462,0.257,78.1225222817966,0.257,32.4725563419838,0.257,17.4281990698683,0.257,16.0604274920905,0.257,6.64848843231405
NA,NA,NA,NA,NA,NA,0.208,876.050526430509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.258,138.276040679915,0.258,82.8569684342978,0.258,29.9350028215244,0.258,19.1999479788271,0.258,17.1204393189412,0.258,6.66739953983257
NA,NA,NA,NA,NA,NA,0.209,884.073459817518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.259,139.196467404228,0.259,80.5120443927287,0.259,33.8101033452748,0.259,18.0396778266884,0.259,17.41475101034,0.259,6.621767607422
NA,NA,NA,NA,NA,NA,0.21,887.324649089359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,137.165690454756,0.26,82.785677155448,0.26,33.8268722348292,0.26,19.5475764572961,0.26,17.3843729437221,0.26,6.63712883673943
NA,NA,NA,NA,NA,NA,0.211,893.424502473404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.261,144.391807171628,0.261,82.811311132236,0.261,34.5331884829707,0.261,20.1640226117114,0.261,19.0808029902838,0.261,6.9022066613961
NA,NA,NA,NA,NA,NA,0.212,897.635919236006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.262,147.96373746242,0.262,86.532196315969,0.262,30.6344413721556,0.262,19.9650520296183,0.262,19.3801420966768,0.262,6.685413348798
NA,NA,NA,NA,NA,NA,0.213,899.084597604298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.263,149.731065939233,0.263,85.528107202129,0.263,35.3871809670158,0.263,21.6724563047833,0.263,19.4808259832991,0.263,6.95077351463138
NA,NA,NA,NA,NA,NA,0.214,902.787229708893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.264,148.664886695638,0.264,86.1166623624862,0.264,36.1737333270137,0.264,21.691176308636,0.264,19.4561986449316,0.264,7.84784313114847
NA,NA,NA,NA,NA,NA,0.215,903.865651926303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.265,150.065695429395,0.265,84.6075829433012,0.265,37.1214682471505,0.265,21.1397248596133,0.265,19.4714735149549,0.265,8.13410177411446
NA,NA,NA,NA,NA,NA,0.216,908.976081165026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.266,148.498328061168,0.266,86.6831600310302,0.266,35.1629102153739,0.266,21.7315259806984,0.266,19.4683007997501,0.266,8.01191889750132
NA,NA,NA,NA,NA,NA,0.217,917.865615251475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.267,150.262607009469,0.267,89.7340240596246,0.267,37.9221459340872,0.267,21.7650431637415,0.267,21.2851615133001,0.267,7.41563020229655
NA,NA,NA,NA,NA,NA,0.218,926.01987207127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.268,153.000463221913,0.268,87.2490817955986,0.268,38.6026051325474,0.268,23.8087794098551,0.268,19.6478862368418,0.268,7.59211972552361
NA,NA,NA,NA,NA,NA,0.219,936.944964537166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.269,155.491474076391,0.269,91.9750346817063,0.269,38.7682250865092,0.269,24.1260287660953,0.269,20.0489167816332,0.269,8.58525584927713
NA,NA,NA,NA,NA,NA,0.22,943.946739425336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,154.025371334367,0.27,91.6164143093772,0.27,38.6448710399898,0.27,23.8975144415099,0.27,21.1171942607012,0.27,8.25655808965489
