"grid","nfta10","grid.1","nfta15","grid.2","nfta20","grid.3","nfta25","grid.4","nfta30","grid.5","nfta35","grid.6","nfta40","grid.7","nfta45","grid.8","nfta50","grid.9","nfta55","grid.10","nfta60","grid.11","nfta65","grid.12","nfta70","grid.13","nfta75","grid.14","nfta80","grid.15","nfta85","grid.16","nfta90"
NA,NA,0.139,226.791829205268,0.139,253.022382674509,0.139,253.435347332307,0.139,185.930028835379,0.139,135.629857504096,0.139,87.1165182961098,0.139,40.5315939033442,NA,NA,0.189,34.332231863745,0.189,7.22150715157944,0.189,0.558686712473702,0.189,2.57921523749238,0.189,12.4984414584113,0.189,29.1617647545378,0.189,39.0725901456403,0.189,12.9716674485411
NA,NA,0.14,224.609046037351,0.14,255.935011178489,0.14,258.349362308991,0.14,194.050959512863,0.14,140.214100491117,0.14,89.179093830978,0.14,41.0958560479985,NA,NA,0.19,36.021304671224,0.19,7.46266242240363,0.19,0.67943073625779,0.19,2.22438883320388,0.19,10.464498268136,0.19,30.1184063148694,0.19,42.1646739223936,0.19,12.7793286416599
NA,NA,0.141,232.077305582879,0.141,261.8901468414,0.141,264.176457033092,0.141,198.545469421218,0.141,142.573022393756,0.141,90.114075222945,0.141,42.8652494338225,NA,NA,0.191,36.7240932406238,0.191,8.39480628744981,0.191,0.641598625666429,0.191,2.06428490791983,0.191,11.4318544166654,0.191,30.080794726163,0.191,41.3301408533089,0.191,12.0785634345671
NA,NA,0.142,236.569991386022,0.142,266.317925496201,0.142,264.072199822927,0.142,205.269627804358,0.142,146.530478206859,0.142,91.4755855226511,0.142,44.0961262224101,NA,NA,0.192,36.0536155916117,0.192,9.37485358924916,0.192,0.713277940463706,0.192,2.05199255986218,0.192,9.64751735934765,0.192,29.2020704485204,0.192,39.5473989703849,0.192,11.666954670016
NA,NA,0.143,238.045270337646,0.143,268.99045983901,0.143,270.148290276436,0.143,211.420067241885,0.143,150.000226830909,0.143,91.365185787762,0.143,45.0413535795318,NA,NA,0.193,36.7863884572216,0.193,8.82387308192983,0.193,0.891443275893486,0.193,1.68002027640422,0.193,10.6086430912501,0.193,27.4781136834272,0.193,39.625801081024,0.193,12.0576801735985
NA,NA,0.144,245.863345447267,0.144,277.739696514422,0.144,271.377234587615,0.144,212.881596192492,0.144,153.793361771816,0.144,93.8736269889711,0.144,46.0182559846206,NA,NA,0.194,37.1937066787718,0.194,8.53321841793752,0.194,0.948895672454405,0.194,1.65088754747658,0.194,8.7225546572481,0.194,24.8831234153336,0.194,39.9213270607366,0.194,11.5545125182501
NA,NA,0.145,249.07282885035,0.145,282.292444303002,0.145,274.765489616644,0.145,215.499958553847,0.145,154.568987199942,0.145,96.7450317556477,0.145,46.0072879149076,NA,NA,0.195,36.9101315561733,0.195,9.44131724700163,0.195,1.36099608347121,0.195,1.35332537085301,0.195,9.89473475866284,0.195,28.9296984545502,0.195,41.7789655177712,0.195,11.245354570317
NA,NA,0.146,250.914851017277,0.146,286.382356914491,0.146,278.38126708941,0.146,217.300525112377,0.146,156.543845602592,0.146,99.3946488683221,0.146,46.3340554521615,NA,NA,0.196,39.0310244313919,0.196,12.9523589975998,0.196,1.07074217059166,0.196,1.35415233715579,0.196,8.79028600547872,0.196,23.5623064170557,0.196,40.0397560240723,0.196,11.2682019756666
NA,NA,0.147,252.833557381338,0.147,289.803158049091,0.147,281.818712652131,0.147,222.84808915299,0.147,157.903075800333,0.147,102.189150108383,0.147,48.5270736430101,NA,NA,0.197,39.4186379495315,0.197,10.862545191308,0.197,1.17316023175936,0.197,0.752234410539278,0.197,8.99092698527826,0.197,26.5680051321626,0.197,40.1284962888732,0.197,11.1700731082186
NA,NA,0.148,256.08457731063,0.148,294.287403313951,0.148,285.866997789657,0.148,226.141218808739,0.148,161.93152380668,0.148,105.022092323296,0.148,48.7822088605353,NA,NA,0.198,39.5170174296987,0.198,11.7791001666619,0.198,1.24425181318482,0.198,0.85244474984717,0.198,9.83033948494894,0.198,27.0234340306869,0.198,38.4615954710146,0.198,11.1669173026658
NA,NA,0.149,259.237729229594,0.149,294.114878096498,0.149,290.175043963544,0.149,229.574232108674,0.149,165.331064661572,0.149,107.46787233905,0.149,49.8538442070215,NA,NA,0.199,40.2384753730661,0.199,11.5137859396451,0.199,1.6723786232267,0.199,0.784329594206115,0.199,8.56837416921875,0.199,26.969542358969,0.199,35.4259930384272,0.199,11.2168731964831
NA,NA,0.15,263.600491726979,0.15,296.704108465507,0.15,292.520973173452,0.15,233.818714801669,0.15,167.617105215766,0.15,108.971060924432,0.15,50.6816980935463,NA,NA,0.2,42.2196675360679,0.2,12.5588818051183,0.2,1.83369062609377,0.2,0.442149951166616,0.2,8.19990749899,0.2,25.1231926014522,0.2,37.8301769668087,0.2,11.2016815384519
NA,NA,0.151,270.131003599614,0.151,300.428062599255,0.151,293.895979184686,0.151,238.041653964296,0.151,169.773177975268,0.151,110.757576058892,0.151,52.7047289937002,NA,NA,NA,NA,NA,NA,0.201,2.19798581911204,0.201,0.39167986823041,0.201,7.92602540693749,0.201,24.8295626848697,0.201,38.5216577689954,0.201,11.2497131356971
NA,NA,0.152,274.422026554056,0.152,305.129177183367,0.152,300.74691975029,0.152,241.578985337388,0.152,171.40845341347,0.152,113.69481621737,0.152,54.1121972213655,NA,NA,NA,NA,NA,NA,0.202,3.02511468380877,0.202,0.51587457088424,0.202,7.76576806475938,0.202,20.5399690697641,0.202,38.5956653417199,0.202,10.8567256363114
NA,NA,0.153,279.425237163306,0.153,306.052164580103,0.153,304.713590792478,0.153,245.993709494886,0.153,172.961838098474,0.153,114.875750984647,0.153,57.1878519214399,NA,NA,NA,NA,NA,NA,0.203,2.80042213244497,0.203,0.452951841894365,0.203,7.19070547420734,0.203,20.9254225475906,0.203,37.2433911274828,0.203,10.9156121276091
NA,NA,0.154,282.269298635298,0.154,311.318273377649,0.154,310.501510341748,0.154,251.318905886231,0.154,176.345142417736,0.154,116.840826438122,0.154,58.366860091232,NA,NA,NA,NA,NA,NA,0.204,3.40048095330628,0.204,0.300414130523313,0.204,7.26820595919434,0.204,25.0758976585833,0.204,37.3707121470148,0.204,10.7017421027184
NA,NA,0.155,287.118887000675,0.155,315.974335978778,0.155,311.849257402321,0.155,253.410152198229,0.155,180.655801552599,0.155,119.850281421921,0.155,61.7740831232671,NA,NA,NA,NA,NA,NA,0.205,3.50257328632442,0.205,0.338578023522215,0.205,6.67056222766574,0.205,25.6015669527141,0.205,35.3158859169079,0.205,10.6472104623447
NA,NA,0.156,291.935139621039,0.156,321.940298606089,0.156,317.482182824747,0.156,254.559509346321,0.156,185.910247237278,0.156,122.576739266613,0.156,62.2709174817924,NA,NA,NA,NA,NA,NA,0.206,4.49862969386335,0.206,0.265366039900067,0.206,7.04774744536398,0.206,22.5226910664714,0.206,29.4128199324907,0.206,10.747585904679
NA,NA,0.157,296.624895862711,0.157,327.938445965294,0.157,322.760405663755,0.157,257.619344252557,0.157,187.74935312683,0.157,122.910750977712,0.157,64.5189111069303,NA,NA,NA,NA,NA,NA,0.207,4.28576077499229,0.207,0.178036680729569,0.207,6.55008793215582,0.207,24.1855815701773,0.207,36.8555615057057,0.207,10.8174738119983
NA,NA,0.158,297.616201949332,0.158,323.75316148375,0.158,324.288956452576,0.158,262.315952531744,0.158,189.526169799341,0.158,126.095106817549,0.158,65.9860054760619,NA,NA,NA,NA,NA,NA,0.208,5.05648605364521,0.208,0.102819365621705,0.208,6.60504864019522,0.208,20.0527833927749,0.208,36.1784611795233,0.208,11.0212996631221
NA,NA,0.159,301.901588336622,0.159,333.593990214235,0.159,324.481222380923,0.159,265.967720068625,0.159,197.032344049904,0.159,128.301019592814,0.159,67.9549232739896,NA,NA,NA,NA,NA,NA,0.209,5.1946723083013,0.209,0.146862843355604,0.209,6.63884250518384,0.209,23.3477964598404,0.209,35.1313619537527,0.209,10.9041979636864
NA,NA,0.16,306.82155019713,0.16,335.870544793837,0.16,333.874299517697,0.16,270.872693868268,0.16,198.077364593142,0.16,130.103152081382,0.16,69.3679712347039,NA,NA,NA,NA,NA,NA,0.21,4.28565902664773,0.21,0.0857357544407671,0.21,6.5736122874212,0.21,22.7574282655783,0.21,35.9191555328976,0.21,10.4398401604718
NA,NA,0.161,312.151066159481,0.161,340.271578766985,0.161,336.673055888437,0.161,278.286629655513,0.161,204.219145095778,0.161,130.914619398552,0.161,69.5256364187573,NA,NA,NA,NA,NA,NA,0.211,5.83727203917072,0.211,0.0973514884717803,0.211,4.95174789146496,0.211,22.3602413021982,0.211,35.3208075177867,0.211,10.4646665475302
NA,NA,0.162,317.990589006085,0.162,341.918153693187,0.162,342.169892657511,0.162,283.242707945237,0.162,207.380359179123,0.162,132.430047513746,0.162,72.4943339159703,NA,NA,NA,NA,NA,NA,0.212,5.78931053944339,0.212,0.124646642643318,0.212,6.18559968366707,0.212,19.7399590139692,0.212,35.0622556510105,0.212,9.85097361060796
NA,NA,0.163,318.402400943202,0.163,348.941862956239,0.163,350.105639058856,0.163,286.070938106042,0.163,210.927672132771,0.163,134.846695740216,0.163,74.9697823986745,NA,NA,NA,NA,NA,NA,0.213,5.58825152026343,0.213,0.0674840029817259,0.213,5.04913507384301,0.213,21.4723540963247,0.213,33.9447249427496,0.213,10.3569857692504
NA,NA,0.164,326.798343480835,0.164,351.285196516705,0.164,355.854127899092,0.164,287.349238864902,0.164,215.372522155949,0.164,135.391413375324,0.164,77.2157864140562,NA,NA,NA,NA,NA,NA,0.214,5.26091240759261,0.214,0.0299479291089055,0.214,5.74607824374848,0.214,20.5803698512714,0.214,31.5223592197775,0.214,9.13760569205357
NA,NA,0.165,329.5271331294,0.165,354.255108819041,0.165,359.615434934603,0.165,290.343611823731,0.165,218.356232588542,0.165,138.177199647394,0.165,77.5494157455283,NA,NA,NA,NA,NA,NA,0.215,6.74015959996843,0.215,0.0344778046615939,0.215,5.02384421342985,0.215,17.3589012026199,0.215,32.9230587906337,0.215,9.57679257860327
NA,NA,0.166,334.659719393693,0.166,356.005256618748,0.166,362.746777973294,0.166,295.097965108825,0.166,221.614322241483,0.166,138.730746907405,0.166,77.5644036287494,NA,NA,NA,NA,NA,NA,0.216,5.56314627688006,0.216,0.0102198522673638,0.216,4.89629079832857,0.216,15.8658319957812,0.216,32.879146617058,0.216,9.59754809378561
NA,NA,0.167,335.194163153273,0.167,359.803326405021,0.167,366.877286338416,0.167,295.143614765117,0.167,222.047511235887,0.167,141.787836881999,0.167,78.7991343342523,NA,NA,NA,NA,NA,NA,0.217,6.16068088821275,0.217,0.00976424300602744,0.217,4.662676105582,0.217,15.8308108418966,0.217,31.9443760081496,0.217,9.28545878203755
NA,NA,0.168,336.332800285584,0.168,363.736356088347,0.168,371.819451764871,0.168,297.777067111406,0.168,224.398314318909,0.168,144.643884787389,0.168,82.2392249555243,NA,NA,NA,NA,NA,NA,0.218,7.80080392214267,0.218,0.000180062032838218,0.218,3.6003277080675,0.218,15.2849993131519,0.218,32.2196703626848,0.218,9.29205655143524
NA,NA,0.169,338.858700665972,0.169,366.91060398397,0.169,375.353852796744,0.169,302.450835432571,0.169,228.322605371335,0.169,145.926481134325,0.169,83.693493815065,NA,NA,NA,NA,NA,NA,0.219,7.5173481743671,0.219,0.00349253275538981,0.219,3.47045153598439,0.219,19.1453541371513,0.219,31.8303059300661,0.219,8.94716415698674
NA,NA,0.17,343.677000674012,0.17,369.757951794841,0.17,381.614636353454,0.17,307.530370263724,0.17,229.453569418087,0.17,148.889762394918,0.17,84.3445392322797,NA,NA,NA,NA,NA,NA,0.22,9.24976269771513,0.22,0.0138313909373767,0.22,3.89549298902016,0.22,16.7589352904629,0.22,34.8983413991233,0.22,8.96768646843819
NA,NA,0.171,346.934351955243,0.171,372.37683583425,0.171,385.378262039956,0.171,313.875414016464,0.171,232.752892320206,0.171,150.790667564915,0.171,85.8828240556076,NA,NA,NA,NA,NA,NA,0.221,7.04513482622141,0.221,0.0227580952285257,0.221,3.78294257406076,0.221,15.3333774494097,0.221,34.108206510169,0.221,8.99582654563896
NA,NA,0.172,354.976794498719,0.172,376.483737043835,0.172,389.714501639259,0.172,313.978251669298,0.172,234.226490794095,0.172,153.398427565647,0.172,88.7213214119264,NA,NA,NA,NA,NA,NA,0.222,9.41794346068348,0.222,0.0575942779572833,0.222,3.47737199250271,0.222,15.0186882816714,0.222,31.0320024909313,0.222,8.81756057135798
NA,NA,0.173,360.991313904744,0.173,379.349579255051,0.173,392.718949551997,0.173,317.992204075918,0.173,237.848967187411,0.173,155.728219605761,0.173,90.2359936975899,NA,NA,NA,NA,NA,NA,0.223,9.17516847213185,0.223,0.0542953831439473,0.223,3.58754596315835,0.223,14.6418305653777,0.223,31.6427590512484,0.223,8.63858118175708
NA,NA,0.174,366.356860773601,0.174,382.375558488829,0.174,395.738171282364,0.174,325.115818411767,0.174,238.697678259479,0.174,156.864812413257,0.174,92.0117278743156,NA,NA,NA,NA,NA,NA,0.224,10.0991453879858,0.224,0.0603873064391068,0.224,2.09313986703633,0.224,13.1628184831422,0.224,30.3080405898259,0.224,8.57523144474449
NA,NA,0.175,368.690629455552,0.175,387.329719916521,0.175,400.767760350237,0.175,334.665072188233,0.175,241.646055930019,0.175,157.914232986919,0.175,96.5439652604321,NA,NA,NA,NA,NA,NA,0.225,8.69347671775762,0.225,0.0601957533183577,0.225,2.49095427160115,0.225,13.7238479558433,0.225,30.32599465946,0.225,8.40003910270155
NA,NA,0.176,373.122889573678,0.176,391.016273182989,0.176,403.920875483762,0.176,336.638827632025,0.176,245.243169082326,0.176,161.773470472582,0.176,96.652376287966,NA,NA,NA,NA,NA,NA,0.226,9.96724436208308,0.226,0.105342971424435,0.226,1.96602691680567,0.226,13.2473385095874,0.226,30.3458891521131,0.226,8.42382156292594
NA,NA,0.177,379.227804835609,0.177,393.949343609834,0.177,410.949753461383,0.177,337.967469776174,0.177,249.604418917076,0.177,164.277990020277,0.177,98.0494522874818,NA,NA,NA,NA,NA,NA,0.227,9.21693432723043,0.227,0.10245094710139,0.227,2.37735354611202,0.227,15.6091214940327,0.227,29.8136263433749,0.227,8.44835310211193
NA,NA,0.178,385.706990848218,0.178,399.631827249951,0.178,416.301672845591,0.178,340.175127826634,0.178,252.297033392642,0.178,168.792569992013,0.178,97.9572229168601,NA,NA,NA,NA,NA,NA,0.228,10.3463171329178,0.228,0.121635836595766,0.228,2.73736092803505,0.228,13.6927713592631,0.228,29.8189650377936,0.228,7.59543412198964
NA,NA,0.179,384.244780409683,0.179,406.603716546885,0.179,421.191476291729,0.179,344.571534215661,0.179,255.060623117801,0.179,170.739388757001,0.179,101.078100548247,NA,NA,NA,NA,NA,NA,0.229,9.8171594081924,0.229,0.144549044019458,0.229,2.63049232334505,0.229,13.3137092250645,0.229,29.55271765546,0.229,7.33859037224447
NA,NA,0.18,387.828728327175,0.18,411.712420827516,0.18,424.744850657005,0.18,352.688206159884,0.18,256.259869956102,0.18,174.655754407589,0.18,101.152295065032,NA,NA,NA,NA,NA,NA,0.23,11.3372092227014,0.23,0.116315460310357,0.23,1.33805240327339,0.23,12.2393318536696,0.23,25.0939678906535,0.23,8.08697389514277
NA,NA,0.181,392.448335684598,0.181,418.409176121104,0.181,432.394856556419,0.181,353.374166624334,0.181,258.422752263166,0.181,180.503281053428,0.181,102.155855656503,NA,NA,NA,NA,NA,NA,0.231,10.8477834515165,0.231,0.159827903283519,0.231,1.24146316936537,0.231,14.1198030641585,0.231,29.4236402115038,0.231,7.91626717732844
NA,NA,0.182,398.236216630916,0.182,424.433830440965,0.182,440.791109178847,0.182,356.098143167939,0.182,258.965862383991,0.182,181.601751474698,0.182,103.226962488732,NA,NA,NA,NA,NA,NA,0.232,10.8862363974049,0.232,0.281539878159143,0.232,1.30828598771045,0.232,12.0969700115194,0.232,25.6369817970684,0.232,7.35345591133165
NA,NA,0.183,400.975602905978,0.183,427.672038727268,0.183,446.588871002819,0.183,359.822693396001,0.183,260.503362612574,0.183,185.240318292885,0.183,103.98944959016,NA,NA,NA,NA,NA,NA,0.233,11.5790372719553,0.233,0.314463224645494,0.233,1.80911684925289,0.233,11.676821836167,0.233,29.4494148898764,0.233,7.37676861515238
NA,NA,0.184,401.361235386137,0.184,431.668262062795,0.184,449.453031035713,0.184,362.613652449784,0.184,264.489992401566,0.184,189.713290013408,0.184,104.911199050912,NA,NA,NA,NA,NA,NA,0.234,12.5977780996786,0.234,0.431775148139626,0.234,1.73875500026495,0.234,10.4337754775175,0.234,28.667697601172,0.234,8.60623752621239
NA,NA,0.185,406.577217070356,0.185,434.226326470901,0.185,452.598384316184,0.185,363.694734461848,0.185,265.426939035993,0.185,192.782261298612,0.185,106.537105508279,NA,NA,NA,NA,NA,NA,0.235,12.9481296426615,0.235,0.397633874211943,0.235,1.83420029901992,0.235,10.9228769013564,0.235,28.0224637273709,0.235,7.41989344800125
NA,NA,0.186,409.74082513406,0.186,436.159155260497,0.186,458.539204029803,0.186,370.363963456713,0.186,271.038473849368,0.186,195.123447207709,0.186,106.501631816804,NA,NA,NA,NA,NA,NA,0.236,13.1235700743543,0.236,0.737068980805255,0.236,1.69215808464463,0.236,12.2262721544405,0.236,24.4785025541514,0.236,7.78456087678621
NA,NA,0.187,413.382045140909,0.187,443.764381870605,0.187,460.953289846386,0.187,373.048268168079,0.187,273.66172668049,0.187,198.064794981257,0.187,109.549102828751,NA,NA,NA,NA,NA,NA,0.237,13.1047707614725,0.237,1.01811517808806,0.237,1.13514641601498,0.237,9.10263941470389,0.237,24.5378276994503,0.237,7.48761305540163
NA,NA,0.188,418.225624629936,0.188,449.058634364985,0.188,465.335071844397,0.188,375.654453569588,0.188,277.998058844453,0.188,201.150608371584,0.188,112.301350339218,NA,NA,NA,NA,NA,NA,0.238,13.2429368760327,0.238,0.872368148771603,0.238,1.39328980466382,0.238,9.66529505550132,0.238,26.580253170786,0.238,7.67970494713098
NA,NA,0.189,421.63216085822,0.189,449.937774529878,0.189,467.827220566611,0.189,384.353850595864,0.189,282.500178501436,0.189,203.092484152012,0.189,113.138018989376,NA,NA,NA,NA,NA,NA,0.239,13.3432289693815,0.239,0.843469282608063,0.239,0.652725465929597,0.239,10.4762567527929,0.239,26.2871987463034,0.239,7.6984460891834
NA,NA,0.19,424.07032713865,0.19,450.98009015911,0.19,473.40857300599,0.19,384.88076302209,0.19,288.659299689113,0.19,201.911056289439,0.19,116.41991955657,NA,NA,NA,NA,NA,NA,0.24,15.2842183613928,0.24,1.11502081633946,0.24,0.792826508140605,0.24,10.2435109078492,0.24,25.4763352568987,0.24,7.80603925958747
NA,NA,0.191,428.268743452474,0.191,457.864778610722,0.191,477.288755624622,0.191,390.18969047854,0.191,289.16979051801,0.191,203.215113284665,0.191,119.161303632436,NA,NA,NA,NA,NA,NA,0.241,14.2489773701147,0.241,1.35178560307764,0.241,0.742751312871028,0.241,8.40613954647371,0.241,25.4898235734866,0.241,7.97867053727693
NA,NA,0.192,434.556675231891,0.192,459.156680253353,0.192,478.588709506089,0.192,388.769166983931,0.192,295.386526471999,0.192,206.259300292096,0.192,119.002161609731,NA,NA,NA,NA,NA,NA,0.242,16.0633656769071,0.242,1.50156552042815,0.242,0.578359782740833,0.242,9.91828990254688,0.242,25.0523484524191,0.242,7.18911343604912
NA,NA,0.193,436.62642002407,0.193,477.315649989062,0.193,480.516615067019,0.193,392.085570423083,0.193,303.987119573779,0.193,210.536059030932,0.193,120.727111884833,NA,NA,NA,NA,NA,NA,0.243,15.1720913133966,0.243,1.88312250576389,0.243,0.401529133608462,0.243,7.06744863520102,0.243,24.4748784546902,0.243,7.40196215708287
NA,NA,0.194,440.79783401995,0.194,468.321338376382,0.194,486.375811099509,0.194,397.142388353027,0.194,306.101339688693,0.194,213.870184268756,0.194,122.992372494756,NA,NA,NA,NA,NA,NA,0.244,14.8428889561634,0.244,1.99572499430266,0.244,0.403761619037138,0.244,6.57615727586822,0.244,22.6320064796669,0.244,7.57883215180585
NA,NA,0.195,448.765366878051,0.195,474.058969249277,0.195,487.694070742064,0.195,398.276009157356,0.195,307.527629388749,0.195,219.118787347712,0.195,125.190815314036,NA,NA,NA,NA,NA,NA,0.245,15.9978780876207,0.245,2.34340677932958,0.245,0.236625790018141,0.245,7.02164517250339,0.245,23.1203565659343,0.245,7.45723083829115
NA,NA,0.196,456.201108482152,0.196,481.94021331746,0.196,492.100276634011,0.196,401.976594055056,0.196,313.851020990153,0.196,223.294735593284,0.196,128.387470901832,NA,NA,NA,NA,NA,NA,0.246,15.6865594138523,0.246,2.38637788330531,0.246,0.164926341335115,0.246,6.38098649662893,0.246,23.1299617119629,0.246,6.51471701372597
NA,NA,0.197,458.866230648136,0.197,484.969375735055,0.197,494.324713804265,0.197,404.125817440683,0.197,319.507762967879,0.197,226.026477725812,0.197,131.465156600516,NA,NA,NA,NA,NA,NA,0.247,17.2803238922625,0.247,3.05206909749414,0.247,0.0926279580005572,0.247,6.79727032283852,0.247,19.1319757699223,0.247,7.39090929876284
NA,NA,0.198,465.268125465352,0.198,492.241688647676,0.198,496.708805919,0.198,406.854273272155,0.198,323.351821357188,0.198,225.900421036062,0.198,133.973990325603,NA,NA,NA,NA,NA,NA,0.248,16.8376739373838,0.248,3.1675922363011,0.248,0.048678164871247,0.248,6.58397594629386,0.248,16.316641844495,0.248,6.76755682464304
NA,NA,0.199,470.21974587934,0.199,500.376556299318,0.199,499.229507347523,0.199,407.395430311218,0.199,322.990453803658,0.199,225.424445305201,0.199,137.88013278149,NA,NA,NA,NA,NA,NA,0.249,16.6625478662172,0.249,4.80560270194934,0.249,0.100820384402656,0.249,5.79450720512022,0.249,21.8640213623244,0.249,5.69520796526057
NA,NA,0.2,472.451305907207,0.2,508.657025087444,0.2,497.483703424579,0.2,409.648467726257,0.2,325.555087489524,0.2,226.958969050357,0.2,141.796778153851,NA,NA,NA,NA,NA,NA,0.25,18.2881157772749,0.25,4.08230161129897,0.25,0.0138722275525534,0.25,5.37829621365999,0.25,18.8261960971327,0.25,6.80140433378733
NA,NA,NA,NA,NA,NA,0.201,505.862795802572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.251,19.0653159797173,0.251,4.88149905397081,0.251,0.058197284952971,0.251,7.21609973861214,0.251,22.1697082157277,0.251,6.81884188769863
NA,NA,NA,NA,NA,NA,0.202,507.405260628708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.252,20.7036997280169,0.252,4.00093260649781,0.252,0.00128301436850886,0.252,4.74208693351351,0.252,21.0388635064436,0.252,5.7551555249246
NA,NA,NA,NA,NA,NA,0.203,509.426198482839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.253,17.2471656289885,0.253,4.14291421072046,0.253,0.00984512148288874,0.253,5.04162980197587,0.253,21.7441987025612,0.253,5.58947934060726
NA,NA,NA,NA,NA,NA,0.204,516.906960879169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.254,20.7618846594026,0.254,4.76668282949748,0.254,0.000602884291287075,0.254,6.07478595944641,0.254,15.8064367636158,0.254,6.75119771663715
NA,NA,NA,NA,NA,NA,0.205,521.778121111908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.255,21.2673437044386,0.255,4.6863050611446,0.255,0.0121282221372459,0.255,4.49629808933888,0.255,21.1344567882701,0.255,6.9638739661775
NA,NA,NA,NA,NA,NA,0.206,529.066359532665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.256,21.9156191102392,0.256,5.84596166776871,0.256,0.00228238416600361,0.256,5.51243357973783,0.256,21.136608003179,0.256,6.66344526045069
NA,NA,NA,NA,NA,NA,0.207,532.171128313997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.257,22.3921743517671,0.257,5.87383996843155,0.257,0.0256893831188202,0.257,4.4405330429166,0.257,15.3776488141083,0.257,6.67852742332864
NA,NA,NA,NA,NA,NA,0.208,536.624149052623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.258,20.1480060497068,0.258,5.10777727702685,0.258,0.00507490496439062,0.258,5.74634938382848,0.258,13.316813709022,0.258,6.69861080765079
NA,NA,NA,NA,NA,NA,0.209,539.735110280201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.259,23.6999560807808,0.259,4.85999091959103,0.259,0.0173837099671455,0.259,4.85570905830353,0.259,15.2705880467265,0.259,6.91309697256722
NA,NA,NA,NA,NA,NA,0.21,545.734228469187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,24.7382444449374,0.26,4.97015543192438,0.26,0.00296179001275484,0.26,4.09188735109677,0.26,15.2802108483849,0.26,6.71784881283647
NA,NA,NA,NA,NA,NA,0.211,545.63777237969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.261,25.585274930808,0.261,5.16662045771531,0.261,0.0633020719580985,0.261,3.9504095668923,0.261,20.6680830783166,0.261,6.26303730222201
NA,NA,NA,NA,NA,NA,0.212,545.17433415934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.262,26.1635029469132,0.262,5.37601113965251,0.262,0.111651055828436,0.262,3.79275931305986,0.262,15.8627975211875,0.262,6.50498405589451
NA,NA,NA,NA,NA,NA,0.213,547.093197231897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.263,25.5607436628773,0.263,5.78854387091893,0.263,0.156576825296087,0.263,3.645831324514,0.263,15.8709296706296,0.263,6.35509261506906
NA,NA,NA,NA,NA,NA,0.214,549.289492824953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.264,27.2963265143594,0.264,6.08369245168596,0.264,0.144599183348561,0.264,3.76120878171493,0.264,17.7090253011977,0.264,5.88627668193988
NA,NA,NA,NA,NA,NA,0.215,552.764480595902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.265,26.5458487841239,0.265,6.08966237290442,0.265,0.0778474073225955,0.265,3.43898814320266,0.265,15.3898721123224,0.265,5.09987332967178
NA,NA,NA,NA,NA,NA,0.216,555.711600605192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.266,28.4215232219749,0.266,7.94175025841656,0.266,0.300549617873921,0.266,3.22758081834737,0.266,15.3941773736393,0.266,5.98782779637886
NA,NA,NA,NA,NA,NA,0.217,557.145559764905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.267,25.8016545479583,0.267,6.88585380878334,0.267,0.302809033093625,0.267,4.48493795027059,0.267,18.1764626802228,0.267,5.84769386522414
NA,NA,NA,NA,NA,NA,0.218,560.814524086567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.268,29.003929758564,0.268,7.67138630615787,0.268,0.290887768789679,0.268,3.87784789688855,0.268,17.099230317958,0.268,5.43249738543292
NA,NA,NA,NA,NA,NA,0.219,565.221753609183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.269,28.5428010976335,0.269,8.09957246610393,0.269,0.41306149334674,0.269,3.13522454144616,0.269,16.5095550440231,0.269,5.85115852910619
NA,NA,NA,NA,NA,NA,0.22,568.467456171213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,31.4864098559565,0.27,8.12721598671582,0.27,0.472892178276051,0.27,2.94405191773057,0.27,14.2857943532051,0.27,5.86691626170415
